term	estimate	std.error	statistic	p.value	conf.low	conf.high	model
anio_fiscal::2015:treatment::Control	-0.062044001184403896	131.9998508156496	-4.700308432246205e-4	0.9996249696608991	-258.77699756451767	258.65290956214886	Event study assets weighted
anio_fiscal::2015:treatment::Treatment	0.04542659083381295	130.74189189192455	3.4745245136397467e-4	0.9997227730590216	-256.2039727879676	256.2948259696352	Event study assets weighted
anio_fiscal::2016:treatment::Control	-0.057594128884375095	270.6263690732589	-2.12817875366699e-4	0.9998301959042638	-530.475530779316	530.3603425215473	Event study assets weighted
anio_fiscal::2016:treatment::Treatment	0.0927233500406146	266.8861089202134	3.474266623158517e-4	0.9997227936357036	-522.9944381076116	523.1798848076928	Event study assets weighted
anio_fiscal::2017:treatment::Control	-0.08013754244893789	401.8825723835073	-1.9940536852258546e-4	0.999840897536169	-787.7555054284344	787.5952303435365	Event study assets weighted
anio_fiscal::2017:treatment::Treatment	0.08735696971416473	392.82863113450685	2.2237933488166036e-4	0.9998225669635188	-769.8426121500888	770.0173260895172	Event study assets weighted
anio_fiscal::2012:treatment::Control	0.04561815084383842	NA	NA	NA	NA	NA	Event study assets weighted with fixed effects
anio_fiscal::2012:treatment::Treatment	-0.11233130742353284	0.32683558474629965	-0.3436936266004451	0.7310767047589588	-0.7529172823923687	0.528254667545303	Event study assets weighted with fixed effects
anio_fiscal::2013:treatment::Control	0.09063491974380339	0.12803102027866434	0.7079137504843207	0.4789988201095324	-0.16030126890629598	0.34157110839390276	Event study assets weighted with fixed effects
anio_fiscal::2015:treatment::Control	-0.11749030386326065	0.029246237529604147	-4.017279273764105	5.887393688331452e-5	-0.17481187610458845	-0.06016873162193285	Event study assets weighted with fixed effects
anio_fiscal::2016:treatment::Control	-0.14606091213628994	0.03696562466235881	-3.9512631930448667	7.773977185506616e-5	-0.2185122051405388	-0.07360961913204109	Event study assets weighted with fixed effects
anio_fiscal::2017:treatment::Control	-0.375	5931641.601515723	-6.322027276634103e-8	0.9999999495575205	-11625804.283170301	11625803.533170301	Event study assets weighted with fixed effects
anio_fiscal::2017:treatment::Treatment	-0.3125	5931641.601515729	-5.2683560638617476e-8	0.9999999579646004	-11625804.220670313	11625803.595670313	Event study assets weighted with fixed effects
